Time(ms),X(mm),Y(mm),Z(mm),Roll(deg),Pitch(deg),Yaw(deg)
11702954,619.783,102.982,807.873,56.681,2.094,100.945
11703008,622.3,103.529,805.335,56.917,2.134,100.919
11703061,626.275,104.319,801.318,57.284,2.199,100.871
11703116,629.834,105.345,797.603,57.626,2.257,100.857
11703170,631.423,105.985,795.697,57.853,2.296,100.87
11703224,632.324,106.544,793.083,58.504,2.405,100.914
11703277,632.033,107.279,789.958,59.625,2.592,101.034
11703332,631.333,108.429,787.514,60.589,2.752,101.198
11703385,630.058,110.53,783.543,62.162,3.012,101.495
11703438,628.947,112.472,780.517,63.368,3.209,101.761
11703491,628.554,113.554,779.334,63.812,3.28,101.891
11703545,628.553,114.791,778.513,64.03,3.308,102.011
11703599,629.799,116.237,776.96,64.17,3.326,102.102
11703653,631.109,116.918,775.423,64.322,3.351,102.125
11703706,633.477,117.783,772.362,64.702,3.414,102.141
11703760,635.811,118.623,768.19,65.448,3.548,102.175
11703814,636.933,119.027,765.314,66.087,3.657,102.209
11703867,637.436,119.212,761.783,67.099,3.825,102.271
11703922,636.686,118.909,759.267,68.112,3.988,102.337
11703975,636.004,118.638,757.333,68.916,4.115,102.392
11704029,635.654,118.5,756.342,69.326,4.179,102.421
11704084,635.291,118.364,755.333,69.745,4.245,102.451
11704138,635.078,118.28,754.687,70.008,4.285,102.47
11704191,635.021,118.263,754.192,70.179,4.31,102.484
11704246,635.792,118.576,752.287,70.58,4.373,102.514
11704299,638.892,119.798,747.628,71.231,4.475,102.564
11704353,642.402,121.18,743.098,71.716,4.551,102.601
11704407,648.657,123.615,735.587,72.37,4.667,102.649
11704460,654.047,125.369,729.21,72.881,4.942,102.634
11704513,656.564,125.882,726.652,72.99,5.25,102.565
11704567,657.951,125.563,725.888,72.871,5.82,102.403
11704620,658.117,125.411,726.048,72.779,6.21,102.321
11704674,657.886,126.655,726.054,72.775,6.24,102.424
11704728,657.596,127.777,725.856,72.854,6.252,102.533
11704781,657.435,128.115,725.326,73.042,6.27,102.587
11704834,657.89,128.311,724.17,73.268,6.301,102.613
11704888,659.636,128.971,720.94,73.771,6.381,102.665
11704941,662.105,129.714,716.958,74.304,6.467,102.704
11704995,664.114,129.982,714.44,74.528,6.502,102.686
11705048,666.93,130.696,710.852,74.834,6.551,102.689
11705101,669.198,131.581,707.866,75.086,6.591,102.716
11705156,669.816,131.912,707.024,75.158,6.602,102.731
11705210,670.582,132.218,706.002,75.244,6.616,102.741
11705264,671.139,132.44,705.257,75.308,6.626,102.748
11705318,671.631,132.633,704.598,75.363,6.634,102.754
11705371,672.86,133.12,702.945,75.503,6.656,102.77
11705425,674.908,133.92,700.176,75.737,6.693,102.796
11705479,676.538,134.567,697.955,75.923,6.722,102.818
11705532,678.891,135.489,694.735,76.19,6.765,102.848
11705586,680.381,136.083,692.679,76.36,6.791,102.868
11705640,680.778,136.241,692.146,76.4,6.797,102.873
11705693,680.86,136.277,692.092,76.392,6.795,102.875
11705747,680.945,136.34,692.323,76.298,6.765,102.869
11705800,680.952,136.543,692.438,76.252,6.649,102.889
11705854,680.832,137.019,692.457,76.256,6.367,102.953
11705907,680.675,137.447,692.39,76.298,6.104,103.02
11705960,680.595,137.673,692.355,76.319,5.966,103.055
11706015,680.508,137.925,692.314,76.343,5.813,103.093
11706069,680.474,138.003,692.287,76.357,5.763,103.105
11706122,680.473,138.008,692.274,76.361,5.759,103.106
11706176,680.477,137.995,692.275,76.36,5.763,103.105
11706230,680.477,137.994,692.275,76.36,5.763,103.105
11706283,680.477,137.994,692.275,76.36,5.763,103.105
11706337,680.477,137.994,692.275,76.36,5.763,103.105
11706392,680.477,137.997,692.275,76.36,5.763,103.105
11706445,680.477,137.997,692.275,76.36,5.763,103.105
11706498,680.477,137.997,692.275,76.36,5.763,103.105
11706552,680.477,137.997,692.275,76.36,5.763,103.105
11706605,680.477,137.997,692.275,76.36,5.763,103.105
11706660,680.477,137.997,692.275,76.36,5.763,103.105
11706713,680.477,137.997,692.272,76.361,5.763,103.105
